   %sqrt(\psi_p)              q 
   0.717431656000000   2.724804550000000
   0.721347882000000   2.745747200000000
   0.725232518000000   2.766959720000000
   0.729082487000000   2.788424580000000
   0.732893316000000   2.810114250000000
   0.736658178000000   2.831983610000000
   0.740366349000000   2.853960080000000
   0.744000044000000   2.875925200000000
   0.747528431000000   2.897670300000000
   0.750895843000000   2.918813820000000
   0.754004126000000   2.938674050000000
   0.756688360000000   2.956095210000000
   0.758769518000000   2.969777870000000
   0.760201743000000   2.979284290000000
   0.761036361000000   2.984858300000000
   0.761562125000000   2.988382630000000
   0.761905935000000   2.990692730000000
   0.762157001000000   2.992382410000000
   0.762322117000000   2.993494910000000
   0.762477417000000   2.994542180000000
   0.762584501000000   2.995264820000000
   0.762670441000000   2.995845080000000
   0.762742605000000   2.996332530000000
   0.762803679000000   2.996745230000000
   0.762856877000000   2.997104810000000
   0.762903703000000   2.997421410000000
   0.762945531000000   2.997704290000000
   0.762983560000000   2.997961530000000
   0.763018340000000   2.998196840000000
   0.763049764000000   2.998409480000000
   0.763079725000000   2.998612260000000
   0.763107648000000   2.998801270000000
   0.763134095000000   2.998980320000000
   0.763159628000000   2.999153200000000
   0.763183915000000   2.999317680000000
   0.763207754000000   2.999479130000000
   0.763230876000000   2.999635760000000
   0.763253718000000   2.999790500000000
   0.763276377000000   2.999944020000000
   0.763298920000000   3.000096780000000
   0.763321657000000   3.000250870000000
   0.763344602000000   3.000406390000000
   0.763367971000000   3.000564810000000
   0.763392015000000   3.000727810000000
   0.763416754000000   3.000895560000000
   0.763442593000000   3.001070790000000
   0.763469746000000   3.001254950000000
   0.763498075000000   3.001447120000000
   0.763529047000000   3.001657250000000
   0.763561740000000   3.001879100000000
   0.763597120000000   3.002119220000000
   0.763636811000000   3.002388660000000
   0.763680631000000   3.002686200000000
   0.763729801000000   3.003020150000000
   0.763785712000000   3.003399980000000
   0.763851156000000   3.003844730000000
   0.763928163000000   3.004368270000000
   0.764021438000000   3.005002690000000
   0.764136816000000   3.005787900000000
   0.764284235000000   3.006791880000000
   0.764479269000000   3.008121380000000
   0.764748641000000   3.009959940000000
   0.765177410000000   3.012891990000000
   0.765786835000000   3.017071210000000
   0.766784486000000   3.023942630000000
   0.768356960000000   3.034849050000000
   0.770580630000000   3.050432330000000
   0.773351637000000   3.070118100000000
   0.776441038000000   3.092420790000000
   0.779700369000000   3.116364080000000
   0.783050349000000   3.141424070000000
   0.786448363000000   3.167320130000000
   0.789870296000000   3.193895010000000
   0.793301612000000   3.221054680000000
   0.796733207000000   3.248740430000000
   0.800159141000000   3.276914940000000
   0.803572814000000   3.305532580000000
   0.806972359000000   3.334584400000000
   0.810356434000000   3.364064280000000
   0.813723692000000   3.393966360000000
   0.817073028000000   3.424285760000000
   0.820403515000000   3.455018660000000
   0.823708555000000   3.486106110000000
   0.826991461000000   3.517582460000000
   0.830251803000000   3.549446100000000
   0.833488497000000   3.581688430000000
   0.836700319000000   3.614298320000000
   0.839877265000000   3.647174230000000
   0.843020272000000   3.680321790000000
   0.846127191000000   3.713712660000000
   0.849192442000000   3.747279210000000
   0.852207275000000   3.780914890000000
   0.855128920000000   3.814114540000000
   0.857943409000000   3.846672000000000
   0.860603280000000   3.877972930000000
   0.863038424000000   3.907094260000000
   0.865129779000000   3.932467080000000
   0.866686896000000   3.951580230000000
   0.867759180000000   3.964853710000000
   0.868445225000000   3.973394220000000
   0.868899253000000   3.979067210000000
   0.869208906000000   3.982945820000000
   0.869432845000000   3.985755660000000
   0.869587505000000   3.987698620000000
   0.869726953000000   3.989452140000000
   0.869815530000000   3.990566800000000
   0.869904108000000   3.991682100000000
   0.869987212000000   3.992729070000000
   0.870046269000000   3.993473450000000
   0.870096553000000   3.994107450000000
   0.870140935000000   3.994667220000000
   0.870179577000000   3.995154730000000
   0.870214402000000   3.995594180000000
   0.870246597000000   3.996000540000000
   0.870275538000000   3.996365890000000
   0.870302200000000   3.996702540000000
   0.870327316000000   3.997019710000000
   0.870350348000000   3.997310620000000
   0.870372307000000   3.997588020000000
   0.870393159000000   3.997851470000000
   0.870412637000000   3.998097580000000
   0.870432114000000   3.998343730000000
   0.870449876000000   3.998568220000000
   0.870467548000000   3.998791600000000
   0.870484995000000   3.999012170000000
   0.870501542000000   3.999221370000000
   0.870518088000000   3.999430590000000
   0.870534518000000   3.999638360000000
   0.870550618000000   3.999841990000000
   0.870566719000000   4.000045650000000
   0.870582877000000   4.000250040000000
   0.870599213000000   4.000456710000000
   0.870615549000000   4.000663410000000
   0.870632129000000   4.000873220000000
   0.870649381000000   4.001091540000000
   0.870666633000000   4.001309890000000
   0.870684600000000   4.001537330000000
   0.870703446000000   4.001775920000000
   0.870722292000000   4.002014540000000
   0.870743113000000   4.002278190000000
   0.870764230000000   4.002545640000000
   0.870787018000000   4.002834280000000
   0.870811080000000   4.003139100000000
   0.870837118000000   4.003469020000000
   0.870864793000000   4.003819740000000
   0.870895849000000   4.004213390000000
   0.870929130000000   4.004635320000000
   0.870966018000000   4.005103080000000
   0.871008221000000   4.005638390000000
   0.871055723000000   4.006241080000000
   0.871109982000000   4.006929740000000
   0.871173875000000   4.007740980000000
   0.871249233000000   4.008698220000000
   0.871340467000000   4.009857770000000
   0.871452627000000   4.011284210000000
   0.871595728000000   4.013105690000000
   0.871783200000000   4.015494530000000
   0.872037518000000   4.018739820000000
   0.872398587000000   4.023356630000000
   0.872940983000000   4.030312520000000
   0.873797035000000   4.041341400000000
   0.875035522000000   4.057407770000000
   0.876768425000000   4.080109980000000
   0.878939578000000   4.108924640000000
   0.881359877000000   4.141542340000000
   0.883930082000000   4.176768680000000
   0.886595294000000   4.213954920000000
   0.889326337000000   4.252773300000000
   0.892078107000000   4.292636990000000
   0.894838648000000   4.333409130000000
   0.897601527000000   4.375023610000000
   0.900353422000000   4.417300070000000
   0.903092753000000   4.460229750000000
   0.905818244000000   4.503808530000000
   0.908513187000000   4.547774420000000
   0.911178990000000   4.592147030000000
   0.913816313000000   4.636939840000000
   0.916401264000000   4.681735310000000
   0.918915820000000   4.726183260000000
   0.921360136000000   4.770239670000000
   0.923690180000000   4.813042630000000
   0.925789829000000   4.852308090000000
   0.927653575000000   4.887727870000000
   0.929179067000000   4.917124660000000
   0.930306398000000   4.939088260000000
   0.931055485000000   4.953797010000000
   0.931546248000000   4.963483510000000
   0.931894057000000   4.970372630000000
   0.932117495000000   4.974808940000000
   0.932320583000000   4.978848480000000
   0.932471170000000   4.981848200000000
   0.932584685000000   4.984111950000000
   0.932672930000000   4.985873270000000
   0.932745737000000   4.987327440000000
   0.932807720000000   4.988566130000000
   0.932860267000000   4.989616740000000
   0.932906158000000   4.990534660000000
   0.932946702000000   4.991345940000000
   0.932983016000000   4.992072790000000
   0.933014581000000   4.992704770000000
   0.933043678000000   4.993287510000000
   0.933070812000000   4.993831040000000
   0.933094607000000   4.994307810000000
   0.933117972000000   4.994776040000000
   0.933138256000000   4.995182600000000
   0.933158407000000   4.995586570000000
   0.933176634000000   4.995952030000000
   0.933194129000000   4.996302860000000
   0.933211308000000   4.996647420000000
   0.933226709000000   4.996956340000000
   0.933242109000000   4.997265300000000
   0.933257162000000   4.997567330000000
   0.933271033000000   4.997845650000000
   0.933284903000000   4.998124010000000
   0.933298773000000   4.998402400000000
   0.933311697000000   4.998661840000000
   0.933324602000000   4.998920930000000
   0.933337508000000   4.999180050000000
   0.933350218000000   4.999435270000000
   0.933362726000000   4.999686460000000
   0.933375234000000   4.999937680000000
   0.933387742000000   5.000188920000000
   0.933400401000000   5.000443230000000
   0.933413079000000   5.000697930000000
   0.933425756000000   5.000952660000000
   0.933438685000000   5.001212460000000
   0.933452099000000   5.001482050000000
   0.933465513000000   5.001751670000000
   0.933478927000000   5.002021320000000
   0.933493622000000   5.002316770000000
   0.933508338000000   5.002612660000000
   0.933523054000000   5.002908600000000
   0.933539496000000   5.003239260000000
   0.933556078000000   5.003572810000000
   0.933573167000000   5.003916620000000
   0.933592176000000   5.004299100000000
   0.933611186000000   5.004681640000000
   0.933632703000000   5.005114740000000
   0.933654697000000   5.005557510000000
   0.933679499000000   5.006056890000000
   0.933705153000000   5.006573570000000
   0.933734773000000   5.007170240000000
   0.933766754000000   5.007814640000000
   0.933802014000000   5.008525310000000
   0.933841735000000   5.009326160000000
   0.933887196000000   5.010243050000000
   0.933939736000000   5.011303170000000
   0.934000731000000   5.012534480000000
   0.934072377000000   5.013981600000000
   0.934158795000000   5.015728280000000
   0.934265405000000   5.017884830000000
   0.934398994000000   5.020589890000000
   0.934571584000000   5.024089200000000
   0.934802000000000   5.028768950000000
   0.935125890000000   5.035362620000000
   0.935653631000000   5.046145130000000
   0.936314181000000   5.059709590000000
   0.937326268000000   5.080642310000000
   0.938716204000000   5.109689660000000
   0.940395958000000   5.145266280000000
   0.942418871000000   5.188814580000000
   0.944543560000000   5.235402710000000
   0.946755093000000   5.284846070000000
   0.949042518000000   5.337040900000000
   0.951338026000000   5.390535420000000
   0.953642656000000   5.445404190000000
   0.955927377000000   5.500989960000000
   0.958192788000000   5.557321780000000
   0.960414929000000   5.613792770000000
   0.962561356000000   5.669518160000000
   0.964656294000000   5.725065650000000
   0.966559713000000   5.776564460000000
   0.968289740000000   5.824247750000000
   0.969833004000000   5.867508400000000
   0.970977385000000   5.900040500000000
   0.971754154000000   5.922346400000000
   0.972364057000000   5.939989380000000
   0.972772624000000   5.951872170000000
   0.973051774000000   5.960020700000000
   0.973257947000000   5.966054550000000
   0.973414765000000   5.970652870000000
   0.973537861000000   5.974267710000000
   0.973636664000000   5.977172610000000
   0.973717346000000   5.979546990000000
   0.973784883000000   5.981536100000000
   0.973842155000000   5.983224000000000
   0.973891619000000   5.984682590000000
   0.973934691000000   5.985953340000000
   0.973972745000000   5.987076550000000
   0.974007082000000   5.988090410000000
   0.974037014000000   5.988974510000000
   0.974064355000000   5.989782350000000
   0.974089829000000   5.990535200000000
   0.974112295000000   5.991199360000000
   0.974133870000000   5.991837300000000
   0.974153330000000   5.992412840000000
   0.974171573000000   5.992952470000000
   0.974189518000000   5.993483420000000
   0.974204998000000   5.993941510000000
   0.974220478000000   5.994399680000000
   0.974235675000000   5.994849530000000
   0.974248967000000   5.995243060000000
   0.974262259000000   5.995636660000000
   0.974275551000000   5.996030310000000
   0.974287779000000   5.996392460000000
   0.974299461000000   5.996738520000000
   0.974311142000000   5.997084610000000
   0.974322824000000   5.997430750000000
   0.974333769000000   5.997755090000000
   0.974344421000000   5.998070770000000
   0.974355072000000   5.998386480000000
   0.974365724000000   5.998702230000000
   0.974376201000000   5.999012860000000
   0.974386403000000   5.999315350000000
   0.974396605000000   5.999617880000000
   0.974406807000000   5.999920440000000
   0.974417009000000   6.000223030000000
   0.974427326000000   6.000529060000000
   0.974437660000000   6.000835640000000
   0.974447994000000   6.001142250000000
   0.974458328000000   6.001448890000000
   0.974468952000000   6.001764190000000
   0.974479999000000   6.002092070000000
   0.974491047000000   6.002419980000000
   0.974502094000000   6.002747940000000
   0.974513444000000   6.003084940000000
   0.974525784000000   6.003451360000000
   0.974538124000000   6.003817830000000
   0.974550463000000   6.004184350000000
   0.974563736000000   6.004578630000000
   0.974577946000000   6.005000820000000
   0.974592156000000   6.005423070000000
   0.974606989000000   6.005863890000000
   0.974623643000000   6.006358940000000
   0.974640298000000   6.006854080000000
   0.974658419000000   6.007392940000000
   0.974678089000000   6.007977950000000
   0.974698270000000   6.008578300000000
   0.974721520000000   6.009270100000000
   0.974745433000000   6.009981810000000
   0.974772824000000   6.010797230000000
   0.974802453000000   6.011679590000000
   0.974834748000000   6.012641650000000
   0.974872072000000   6.013753920000000
   0.974914048000000   6.015005360000000
   0.974961789000000   6.016429360000000
   0.975023425000000   6.018268900000000
   0.975088069000000   6.020199500000000
   0.975173755000000   6.022760610000000
   0.975283867000000   6.026055280000000
   0.975393980000000   6.029353870000000
   0.975547783000000   6.033967850000000
   0.975737513000000   6.039670160000000
   0.976009249000000   6.047857640000000
   0.976372673000000   6.058845600000000
   0.976899156000000   6.074841080000000
   0.977680558000000   6.098752490000000
   0.978706056000000   6.130448680000000
   0.980055602000000   6.172718010000000
   0.981659429000000   6.223793520000000
   0.983364719000000   6.279130160000000
   0.985205595000000   6.340099450000000
   0.987058890000000   6.402820790000000
   0.988923749000000   6.467336220000000
   0.990708159000000   6.530442000000000
   0.992446474000000   6.593269460000000
   0.993969742000000   6.649467260000000
   0.995319997000000   6.700201300000000
   0.996416895000000   6.742069370000000
   0.997199838000000   6.772321570000000
   0.997827497000000   6.796799450000000
   0.998231253000000   6.812653210000000
   0.998524412000000   6.824217780000000
   0.998743695000000   6.832897700000000
   0.998911762000000   6.839567610000000
   0.999044901000000   6.844862090000000
   0.999150474000000   6.849067050000000
   0.999237853000000   6.852551930000000
   0.999310909000000   6.855468670000000
   0.999373544000000   6.857971700000000
   0.999427459000000   6.860127900000000
   0.999472577000000   6.861933550000000
   0.999515563000000   6.863654870000000
   0.999549689000000   6.865022080000000
   0.999583219000000   6.866366060000000
   0.999612439000000   6.867537810000000
   0.999638026000000   6.868564220000000
   0.999663613000000   6.869591000000000
   0.999686612000000   6.870514210000000
   0.999705802000000   6.871284790000000
   0.999724993000000   6.872055570000000
   0.999744184000000   6.872826550000000
   0.999762310000000   6.873554920000000
   0.999776679000000   6.874132480000000
   0.999791049000000   6.874710150000000
   0.999805418000000   6.875287930000000
   0.999819788000000   6.875865830000000
   0.999834157000000   6.876443840000000
   0.999846483000000   6.876939720000000
   0.999857626000000   6.877388120000000
   0.999868769000000   6.877836580000000
   0.999879913000000   6.878285110000000
   0.999891056000000   6.878733710000000
   0.999902199000000   6.879182370000000
   0.999913343000000   6.879631100000000
   0.999923793000000   6.880051990000000
   0.999933319000000   6.880435690000000
   0.999942845000000   6.880819450000000
   0.999952371000000   6.881203250000000
   0.999961897000000   6.881587110000000
   0.999971422000000   6.881971020000000
   0.999980948000000   6.882354970000000
   0.999990474000000   6.882738970000000
   1.000000000000000   6.883123030000000
